Song Title|Voicing|Arranger
Mummy Parody|TTBB|Steven Armstrong
Muppet Show|SSAA|Kirk Young
Muppet Show|TTBB|Kirk Young
Murder, He Says|SSAA|Carolyn Schmidt
Music & The Mirror ('A Chorus Line')|SSAA|Mary Ann Wydra
Music And The Mirror|SSAA|Maryanne Wydra
Music Maestro Please|TTBB|Larry Wright
Music Man II|TTBB|Steve Delehanty
Music Man Medley|SSAA|Joni Bescos
Music Man Medley|TTBB|Ed Waesche
Music Man Medley|TTBB|Rob Hopkins
Music Man Medley #1|TTBB|Ed Waesche
Music Man Medley #2|TTBB|Ed Waesche
Music Man Medley I|TTBB|Steve Delehanty
Music Man Mini-Show|TTBB|Jay Giallombardo
Music of the Night|SSAA|Lorraine Rochefort
Music Of The Night|TTBB|David Wright
Music Of The Night|TTBB|Gordon Haines
Music Of The Night|TTBB|Jay Giallombardo
Music, Music, Music|TTBB|Mo Rector
Music! Music! Music!|SSAA|Jarmela Speta
Music! Music! Music!|SSAA|Nancy Bergman
Muskrat Ramble|SSAA|Dot Short
Muskrat Ramble|TTBB|Rex Reeve, Bob Wachter
My 'Wild' Irish Rose|TTBB|Burt Szabo
My Baby Just Cares for Me|SSAA|Anna Maria Parker
My Baby Just Cares for Me|SSAA|Elaine Gain
My Baby Just Cares For Me|SSAA|Nancy Bergman
My Baby Just Cares For Me|TTBB|Walter Latzko
My Best Girl|TTBB|Theo Hicks
My Blushin' Rosie|TTBB|Aaron Dale
My Buddy|SSAA|Joe Liles
My Buddy|SSAA|Norma Andersen
My Buddy|SSAA|Walter Latzko
My Buddy|TTBB|Joe Liles
My Colouring Book|TTBB|Jay Wright
My Country|SSAA|Dot Short
My Cup Runneth Over|SSAA|Jean Crockett Kane
My Cup Runneth Over With Love|TTBB|Ardeth Fullmer
My Fair Lady Medley|SSAA|Renee Craig Anne Minihane
My Fair Lady Medley|TTBB|Renee Craig
My Fair Lady Medley|TTBB|Tom Gentry
My Faithful Heart|TTBB|Walter Latzko
My Father, My Friend, My Dad|TTBB|Bill Rashleigh
My Father, My Friend, My Dad|TTBB|Earl Moon
My Favorite Things|TTBB|Dave Briner
My Favorite Things Parody|TTBB|Dave Briner
My Foolish Heart|SSAA|Joni Bescos
My Foolish Heart|TTBB|Brian Beck
My Foolish Heart|TTBB|Dick Floersheimer
My Foolish Heart|TTBB|Rob Hopkins
My Foolish Heart - Reprise|TTBB|Brian Beck, Jay Giallombardo
My Friend|TTBB|Fred King
My Funny Valentine|SSAA|Renee Craig
My Funny Valentine|TTBB|Jim Clancy
My Funny Valentine|TTBB|Scott Kitzmiller
My Gal Sal|TTBB|Clay Hine
My Girl|TTBB|John Palmer
My Girl|TTBB|Rob Campbell
My Girl|TTBB|Steve Wolf
My Grown Up Christmas List|SSAA|June Berg
My Guy|SSAA|Tedda Lippincott
My Guy (YWIH)|SSAA|Tedda Lippincott
My Heart Stood Still|SSAA|Anna Maria Parker
My Heart Stood Still|TTBB|John Hohl
My Heart Will Go On|SSAA|Tedda Lippincott
My Heart Will Go On (From Titanic) (SSAA)|SSAA|Kirby Shaw
My Honey's Lovin' Arms|SSAA|Anna Maria Parker
My Honey's Lovin' Arms|SSAA|David Wright
My Honey's Lovin' Arms|TTBB|David Wright
My Honey's Lovin' Arms|TTBB|Don Gray
My Honey's Lovin' Arms|TTBB|Joseph Meyer, Don Gray, Scott Kitzmiller, Mark Betczynski
My Ideal|TTBB|Leo Robin
My Ideal|TTBB|Mark Hale
My Kind of Town|TTBB|Dan Wessler
My Kind of Town Chicago Is|SSAA|Nancy Bergman
My Lady Loves To Dance|TTBB|Bob Dowma
My Life Flows On|SSAA|Tom Gentry
My Little Girl|TTBB|Todd Troutman
My Little Girl|TTBB|Tom Gentry
My Love Is Like A Red, Red Rose|SSAA|Mike Taylor
My Man|SSAA|Mark Jennings
My Melancholy Baby|SSAA|Joni Bescos
My Melancholy Baby|TTBB|Lou Perry
My Melancholy Baby|TTBB|Mark Hale
My Most Beautiful Rose|TTBB|Henrik Rosenberg
My Mother's Eyes|SSAA|Dave Briner
My Mother's Eyes|SSAA|Nancy Bergman
My Mother's Eyes|SSAA|Renee Craig
My Mother's Eyes|TTBB|Unspecified
My Mother's Pearls|TTBB|Burt Szabo
My Name Is America!|TTBB|John Hohl
My Old Dutch|TTBB|Tony Searle
My Old Kentucky Home|SSAA|June Dale
My Old Kentucky Home|TTBB|David Harrington
My Old Kentucky Home|TTBB|Jon Nicholas
My Old Kentucky Home, Goodnight|TTBB|Aaron Dale
My Old Man|TTBB|Jim Henry
My Old Man's A Sailor|TTBB|Jim Henry
My Old Pal|SSAA|Jay Giallombardo
My One And Only Love|TTBB|Rob Hopkins
My Pretty Little Jesus|TTBB|Burt Szabo
My Romance|SSAA|Joey Minshall
My Romance|SSAA|Renee Craig
My Romance|TTBB|Adam Reimnitz
My Romance|TTBB|Jay Giallombardo
My Romance|TTBB|Renee Craig, adapted by Rich Hasty
My Romance|TTBB|Rob Campbell
My Romance|TTBB|Walter Latzko
My Special Angel|TTBB|Kevin Keller
My Way|TTBB|Dave Briner
My Way|TTBB|Eric Ruthenberg
My Way|TTBB|John Hohl
My Way|TTBB|Webb Comfort
My Wife Is On A Diet|TTBB|Tom Gentry
My Wife The Dancer|TTBB|Buzz Haeger
My Wild Irish Rose|TTBB|Don Gray
My Wild Irish Rose|TTBB|Floyd Connett
My World is Beginning Today|SSAA|Kirk Young
Nashville Cats|TTBB|Jay Giallombardo
Naughty Angeline|TTBB|Mark Hale
Naughty Baby|SSAA|Marge Bailey
Naughty Lady of Shady Lane|SSAA|Tedda Lippincott
Nearer My God Medley|TTBB|Joe Johnson
Nearer My God To Thee|TTBB|James Stevens
Nearer, My God, to Thee|SSAA|Leola Wright
Nearer, My God, To Thee|TTBB|Joe Johnson
Neil Sedaka Medley (Next Door to an Angel, Happy Birthday Sweet Sixteen, Oh Carol, Breaking Up is Hard to Do, Calendar Girl)|TTBB|Jan-Ake Westin
Never Hit Your Grandma With A Shovel|TTBB|Rob Hopkins
Never My Love|TTBB|Jon Nicholas
Never Never Land|TTBB|Jay Giallombardo
Never Neverland|TTBB|Bill Mitchell
Never Pass This Way Again|TTBB|Clay Hine
Never Say 'Never Again' Again|SSAA|Tom Gentry
Never Say Never / Taking a Chance on Love|TTBB|Tony Searle
Never Throw A Lighted Lamp At Mother|TTBB|David Wright
Nevertheless|SSAA|Joe Liles
Nevertheless|SSAA|Nancy Bergman
Nevertheless|SSAA|Tom Campbell
Nevertheless|TTBB|Tom Campbell
Nevertheless (I'm In Love With You)|TTBB|Webb Comfort
New Ashmolean Marching Society and Student's Conservatory Band(Dave Br|TTBB|Dave Briner
New Ashmolean, Marching Society|TTBB|Dave Briner
New Gospel Medley|SSAA|Ed Waesche
New Orleans Post Parade|SSAA|Ardeth Fullmer
New Orleans/Sweet Georgia Brown|SSAA|Kay Bromert
New Words|SSAA|Michael Gellert
New World Symphony - 2nd Movement|TTBB|Jonathan Rathbone
New York Medley|TTBB|Burt Szabo
New York New York|SSAA|Renee Craig
New York, New York|TTBB|Alan Hale
New York, New York|TTBB|Dan Wessler
New York, New York|TTBB|David Wright
New York, New York|TTBB|Don Gray
New York, New York|TTBB|Don Gray, Ed Waesche
New York, New York|TTBB|Ed Waesche
New York, New York|TTBB|Steve Jamison
New York, New York Opener|TTBB|Roger Payne
New York, NY|TTBB|Jay Giallombardo
New York(A Hell Of A Town) On Broadway Medley|SSAA|Judy Vidal
New Zealand Song|SSAA|June Berg
Nice N' Easy|TTBB|Ig Jakovac
Nice Work If You Can Get It|SSAA|Marsha Zwicker
Nice Work If You Can Get It|TTBB|Ed Waesche
Nice Work If You Can Get It|TTBB|Rob Campbell
Nine to Five|SSAA|Ann Minihane
Nine to Five|SSAA|Steve Jamison
Ning Wendete|TTBB|Steven Armstrong
No Matter What|SSAA|Nova Evans
No More Sorrow|TTBB|Shelton Kilby
No More Sorrow|TTBB|Unspecified
No No Nora|TTBB|Clay Hine
No No Norman|SSAA|Clay Hine
No One Knows|TTBB|Brad Coon
No One Loves You Any Better Than Your M-A Double M-Y|TTBB|Tom Gentry
No Other Love|TTBB|David Wright
No Regrets|SSAA|Mark Jennings
Nobody Does It Better|TTBB|Josh Ehrlich
Nobody Knows What A Red-Head Mama Can Do|SSAA|Dennis Driscoll
Nobody Knows What A Red-Head Mama Can Do|TTBB|Dennis Driscoll
Nobody Knows What A Red-Head Mamma Can Do|TTBB|Dennis Driscoll
Nobody Knows You|TTBB|Dennis Driscoll
Nobody Knows You When You're Down And Out|TTBB|Steven Armstrong
Nobody Knows You When You're Down And Out/That's Life (Medley)|SSAA|Joe Liles
Nobody Knows You/That's Life Medley|SSAA|Joe Liles
Nobody Loves Me Like You Do|SSAA|Mary Ann Wydra
Nobody's Sweatheart Medley|SSAA|Renee Craig
Nobody's Sweetheart|SSAA|Gene Cokeroft
Nobody's Sweetheart|TTBB|Scott Kitzmiller
Nobody's Sweetheart Now|SSAA|Bev Sellers
Nobody's Sweetheart Now/Nobody's Baby Medley|SSAA|Larry Wright
Noel Canon|TTBB|Steven Sametz
Nonsense Medley|SSAA|Jo Lund
Noone in the World|SSAA|David Sangster
North to Alaska|TTBB|John Hohl
Northwoods Woman|SSAA|Joe Liles
Not While I'm Around|SSAA|Jeremiah Pope
Not While I'm Around|TTBB|Jeremiah Pope
Nothin' Rhymes|SSAA|Sharon Holmes
Nothing Can Stop Me Now|SSAA|Aaron Dale
Nothing's Gonna Stop Us Now|SSAA|Carole Prietto
Now Is The Hour|TTBB|Adam Reimnitz
Nowadays/Razzle Dazzle|SSAA|Jean McFadyen
Nox Aurumque|SATB|Eric Whitacre
Nutcracker Jingles|SSAA|Joan D'Agostino
Nuttin' For Christmas|SSAA|Meyer
Nuttin' For Christmas|SSAA|Sheila Cope
Nuttin' For Christmas|TTBB|Burt Szabo
Nuttin' For Christmas|TTBB|Jon Nicholas
O Canada|SSAA|Joe Liles
O Canada!|SSAA|Joe Liles
O Canada!|TTBB|Barbershop Harmony Society
O Canada!|TTBB|Chris Arnold
O Canada!|TTBB|Joe Liles
O Canada! (Bilingual)|TTBB|Chris Arnold
O Christmas Tree|SSAA|Joe Liles
O Come All Ye Faithful|SSAA|Dan Deisroth
O Come All Ye Faithful|SSAA|Joni Bescos
O Come All Ye Faithful|TTBB|Unspecified
O Come All Ye Faithful / Joy To The World Medley|TTBB|Earl Moon
O Come Emanuel|TTBB|Kevin Keller
O Come O Come Emmanuel (Veni, Veni)|SSAA|Kevin Keller
O Come O Come Emmanuel (Veni, Veni)|TTBB|Kevin Keller
O Come, O Come Emmanuel|SSAA|Kevin Keller
O Come, O Come Emmanuel|TTBB|Kevin Keller
O Holy Night|SSAA|Greg Volk
O Holy Night|SSAA|Joni Bescos
O Holy Night|SSAA|Suzy Buerer
O Holy Night|TTBB|Barbershop Harmony Society
O Holy Night|TTBB|Chris Arnold
O Holy Night|TTBB|Ed Lojeski
O Holy Night|TTBB|Jay Giallombardo
O Little Town of Bethlehem|TTBB|Kris Olson
O Little Town Of Bethlehem|SSAA|Nancy Bergman
O Little Town Of Bethlehem|TTBB|Kevin Keller
O Love That Will Not Let Me Go|TTBB|David Phelps
O Thou That Tellest Good Tidings To Zion|SATB|Handel's Messiah
O, Canada|SSAA|Norma Andersen
O, Holy Night|TTBB|Jon Nicholas
Ob La Di, Ob La Da|TTBB|Mark Hale
Ob La Di, Ob La Da, Life Goes On|TTBB|Mark Hale
Ob-La-Di|SSAA|Mark Hale
Ob-la-di, Ob-la-da|SSAA|Carolyn Schmidt
Octopus' Garden|SSAA|Carolyn Schmidt
Ode to Joy (Joyful, Joyful)|SSAA|Barbara McNeill
Ode to Joy Medley|TTBB|Jay Giallombardo
Oh Bury Me Out on the Lone Prairie|TTBB|The Thoroughbreds Chorus
Oh Come All Ye Faithful|TTBB|Barbershop Harmony Society
Oh Daddy Blues|SSAA|Mark Jennings
Oh Darling|SSAA|David Harrington
Oh Happy Day|SSAA|David Wright
Oh Holy Night|SSAA|Joni Bescos
Oh Holy Night|TTBB|Barbershop Harmony Society
Oh How I Miss You Tonight|SSAA|Renee Craig
Oh How I Miss You Tonight/When I Lost You Medley|TTBB|Jay Giallombardo
Oh How We Roared In The Twenties|TTBB|Toban Dvoretzky
Oh Little Town Of Bethlehem|SSAA|Nancy Bergman
Oh Look at Me Now|TTBB|Aaron Dale
Oh Look At Me Now|SSAA|Aaron Dale
Oh Susanna (YWIH)|SSAA|Carolyn Schmidt
Oh Susanna, Dust Off That Old Pianna|SSAA|David Wright
Oh Susanna, Dust Off That Old Pianna|SSAA|David Wright/Carolyn Schmidt
Oh Susannah|TTBB|Aaron Dale
Oh Susannah, Dust Off That Old Pianna|SSAA|Avis Fellows and Randine Hartlestad
Oh What a Beautiful Morning|SSAA|Anna Maria Parker
Oh You Beautiful Doll|SSAA|Jay Giallombardo
Oh, How I Hate To Get Up In The Morning|TTBB|Hal Maples
Oh, How I Miss You Tonight|SSAA|Craig, Wyatt, Briner
Oh, How I Miss You Tonight|SSAA|Jim Arns
Oh, How I Miss You Tonight|SSAA|Renee Craig
Oh, How I Miss You Tonight|SSAA|Renee Craig/Steve Jamison
Oh, How I Miss You Tonight/When I Lost You|SSAA|Jay Giallombardo
Oh, Lonesome Me|SSAA|David Wright
Oh, Pretty Woman|TTBB|Steve Delehanty
Oh, What A Beautiful Morning|SSAA|Nancy Bergman
Oh, You Beautiful Doll|SSAA|Jay Giallombardo
Oh! Darling|SSAA|David Harrington
Oh! Darling|TTBB|David Harrington
Oh! How I Hate to Get Up in the Morning|SSAA|Nancy Bergman
Oh! Look At Me Now|SSAA|Aaron Dale
Oh! Look At Me Now|TTBB|Aaron Dale
Oh! Look At Me Now!|SSAA|Aaron Dale
Oh! You Beautiful Doll|TTBB|Kirk Roose
Oh! You Beautiful Doll|TTBB|Rob Campbell
Oh! You Beautiful Doll!|SSAA|Jay Giallombardo
Oklahoma|TTBB|Jay Giallombardo
Oklahoma|TTBB|John Coffin
Oklahoma|TTBB|Mo Rector
Ol' Saint Nicholas|SSAA|Tedda Lippincott
Old Black Joe|TTBB|Tom Gentry
Old Black Magic|SSAA|Jim Massey
Old Bones|TTBB|Earl Moon
Old Bones|TTBB|Ig Jakovac
Old Cape Cod|SSAA|Marge Bailey
Old Cape Cod|SSAA|Tom Gentry
Old Cape Cod|TTBB|Bradford Taylor
Old Cape Cod|TTBB|Russ Foris
Old Cape Cod|TTBB|Tom Gentry
Old Cape Cod|TTBB|Unspecified
Old Devil Moon|TTBB|Adam Reimnitz
Old Fashioned Girl/Sweet And Lovely Medley(Rich H|TTBB|Rich Hasty
Old Folks At Home|TTBB|Clay Hine
Old Friends|TTBB|Kirk Young
Old Hymns Medley|TTBB|David Wright
Old Kentucky Home Medley|TTBB|Jay Giallombardo
Old Man River|TTBB|Bryan Ziegler
Old Man River|TTBB|Ed Boehm
Old Man River|TTBB|Fred King
Old Man River|TTBB|Melvin Knight
Old Man River|TTBB|Ty Gwyn
Old Man Time|TTBB|Dennis Malone, John Hohl
Old Saint Louis|TTBB|David Wright
Old Songs are Just Like Old Friends|SSAA|Lou Perry
Old Songs Medley|TTBB|Ed Waesche
Old Songs, Old Friends|SSAA|Vicki Uhr
Old Songs, Old Friends|TTBB|Vicki Uhr
Old St. Louie|TTBB|David Wright
Old St. Louis|SSAA|David Wright
Old Teddy Bear|SSAA|Lynnell Diamond
Old Time Hymn Medley|SSAA|Kay Bromert
Old Time Religion Medley|SSAA|Betty Oliver
Old Time Religion Medley|TTBB|Steven Armstrong
Old World Christmas Medley|TTBB|Larry Triplett
Oliver Medley|SSAA|Tom Gentry
Oliver Medley|TTBB|Kevin Keller
Oliver Medley|TTBB|Pete Rupay
Oliver Medley|TTBB|Tom Gentry
On A Bicycle Built for Two|SSAA|Marie Johnson
On a Clear Day|TTBB|Adam Reimnitz
On A Clear Day|SSAA|Sylvia Alsbury
On A Cruise|SSAA|Nancy Bergman
On A Slow Boat to China|SSAA|Jo Lund
On A Slow Boat To China|TTBB|Greg Hollander
On A Slow Boat To China|TTBB|Jack McCabe
On A Slow Boat To China|TTBB|Jon Nicholas
On A Wonderful Day Like Today|SSAA|George Avener
On A Wonderful Day Like Today|TTBB|Mo Rector
On and On|TTBB|Marshall Webb
On Angel's Wings|SSAA|Michael Gellert
On Broadway|SSAA|Nancy Bergman
On Eagle's Wings|SSAA|Nancy Bergman
On My Own|SSAA|Barabara McNeill
On My Own|SSAA|Barbara McNeill
On My Own|SSAA|Jo Lund/Lorraine Rochefort
On My Own|SSAA|June Dale
On My Own|SSAA|Sylvia Alsbury
On My Own|TTBB|Kevin Keller, Steven Armstrong, Chris Arnold
On The Atchison, Topeka, And The Santa Fe|TTBB|Dick Rode
On The Banks Of The Wabash|TTBB|David Wright
On the Mississippi|SSAA|Bev Sellers
On The Road Again|SSAA|Dot Calvin
On The Road Again|TTBB|Jon Nicholas
On the Street Where You Live|SSAA|Brent Graham
On the Street Where You Live|SSAA|June Berg
On The Street Where You Live|TTBB|David Wright
On The Street Where You Live|TTBB|Ron Middlestadt
On the Sunny Side of the Street|SSAA|Ann Minihane
On The Sunny Side Of The Street|TTBB|Mel Knight
On Top of Old Smokey|TTBB|Unspecified
On! On! U Of K|TTBB|Jon Nicholas
Once In A Lifetime|SSAA|Mark Hale
Once in a Lifetime-I'll be Seeing You|SSAA|Rob Hopkins
Once In Love With Amy|TTBB|Lou Perry
Once In My Life|TTBB|Joni Bescos
Once In Royal David's City|TTBB|Paul Selby
Once Upon a December|SSAA|Judy Hendrickson
Once Upon A December|TTBB|Chris Arnold
Once Upon a Time|SSAA|Tom Gentry
Once Upon A Time|SSAA|June Dale
Once Upon A Time|SSAA|Rob Campbell
Once Upon A Time|TTBB|Rob Campbell
Once Upon A Time|TTBB|Tom Gentry
One|SSAA|Renee Craig
One|TTBB|Dot Calvin
One (12 parts)|SSAA|Renee Craig
One (Chorus Line)|SSAA|Dot Calvin
One & Only Genuine Original Family Band|SSAA|Cheryl Suhr
One Alone|TTBB|Don Gray
One Boy|SSAA|Marge Bailey
One Day Like This|SSAA|Liz Garnett
One Day More|TTBB|Brian Beck
One Fine Day|SSAA|David Wright
One Fine Day|SSAA|M. Zwicker (YWIH)
One Fine Day|SSAA|Marsha Zwicker
One Fine Day|SSAA|Tedda Lippincott
One Fine Day|TTBB|Chris Arnold
One For My Baby|TTBB|Nathan Peplinski
One For My Baby|TTBB|Roger Payne
One God|SSAA|Anita Barzilla
One God|SSAA|Anna Maria Parker
One God|TTBB|John Hohl
One Hand, One Heart/Tonight Medley|SSAA|Sylvia Alsbury
One Heart, One Voice|SSAA|Joe Liles
One Moment In Time|SSAA|Bev Sellers
One Moment In Time|SSAA|David Wright
One Moment In Time|TTBB|Greg Volk
One More Last Chance|TTBB|Aaron Dale
One More Song|SSAA|Joe Liles
One Note Samba|TTBB|Brian Beck
One Note Samba|TTBB|Larry Wright
One of Those Songs|SSAA|Dan Gray
One Of Those Songs|TTBB|Unspecified
One Size Fits All|SSAA|Charlene Yazurlo
One Song at a Time|SSAA|Joe Liles
One Song At A Time|TTBB|Joe Liles
One Tin Soldier|SSAA|June Dale
One Voice|SSAA|Ann Minihane
One Voice|SSAA|Jim Arns
One Voice|SSAA|Joni Bescos
One Voice|SSAA|M. Wert
One Voice|SSAA|Tony Searle
One Voice|TTBB|Jim Clancy
One Voice|TTBB|Michael Gill
One Voice (YWIH)|SSAA|Ann Minihane
Only In My Dreams|SSAA|Sylvia Alsbury
Only Remembered|TTBB|Paul Selby
Only Time|SSAA|Brian Beck
Only You|TTBB|David Harrington
Only You|TTBB|Lorenz Maierhofer
Only You (And You Alone)|SSAA|David Harrington
Only You (And You Alone)|TTBB|Jim Kahlke
Only You / The Great Pretender|TTBB|Unspecified
Only You, as sung by the Flying Pickets (SATB)|SATB|Dale Kynaston
Open Arms|TTBB|Bryan Ziegler
Open Your Arms, My Alabamy|TTBB|Norma Andersen
Opener Medley|TTBB|Mark Hale
Opening Night on Broadway|SSAA|Nancy Bergman
Operator|SSAA|Bev Sellers
Operator|SSAA|C. Yazurlo
Operator|SSAA|Charlene Yazurlo
Operator|TTBB|Ed Waesche
Operator|TTBB|Tom Gentry
Optimistic Voices|SSAA|Joey Minshall
Opus One|SSAA|Jo Lund
Orange Colored Sky|SSAA|B. McNeill
Orange Colored Sky|SSAA|Barbara McNeill
Orange Colored Sky|SSAA|Carolyn Schmidt
Orange Colored Sky|SSAA|David Harrington
Orange Colored Sky|SSAA|Diana Franceschi
Orange Colored Sky|SSAA|June Dale
Orange Colored Sky|SSAA|Nick Papageorge
Orange Colored Sky|SSAA|Tom Gentry
Orange Colored Sky|TTBB|David Harrington
Orange Colored Sky|TTBB|Greg Volk
Orange Colored Sky|TTBB|Nick Papageorge
Orange Colored Sky|TTBB|Tom Gentry
Orange Colored Sky (Contest)|TTBB|Tom Gentry
Orange Colored Sky (YWIH)|SSAA|Barbara McNeill
Orange Coloured Sky|SSAA|Unspecified
Orange Coloured Sky|TTBB|David Harrington
Orange Coloured Sky|TTBB|Tom Gentry
Orange-Colored Sky|SSAA|Carolyn Schmidt
Orange-Colored Sky|SSAA|Diane Franchesci/Jim Arns
Orange-Colored Sky|SSAA|Nick Papageorge
Original Dixieland One Step|SSAA|Bev Sellers
Original Dixieland One Step|SSAA|Unspecified
Original Dixieland One Step|TTBB|David Wright
Original Dixieland One Step|TTBB|Greg Volk
Original Dixieland One Step|TTBB|Renee Craig, David Harrington
Original Dixieland One-Step|SSAA|Bev Sellers
Original Dixieland One-Step|SSAA|Greg Volk
Original Dixieland One-Step|SSAA|Renee Craig
Original Dixieland One-Step|TTBB|David Wright
Our Love Is Here to Stay|TTBB|Ed Waesche
Our Love Is Here to Stay|TTBB|Steve Delehanty
Our Love Is Here To Stay|SSAA|Renee Craig
Out Of Breath|TTBB|Jon Nicholas
Over the Rainbow|SSAA|Anna Maria Parker
Over the Rainbow|SSAA|Clay Hine
Over the Rainbow|SSAA|Jay Giallombardo
Over the Rainbow|SSAA|Joni Bescos
Over the Rainbow|SSAA|Nancy Bergman
Over The Rainbow|TTBB|Don Reckenbeil
Over The Rainbow|TTBB|Ed Waesche
Over The Rainbow|TTBB|Ed Waesche, Lloyd Steinkamp, Joe Caulkins
Over The Rainbow|TTBB|Jay Giallombardo
Over The Rainbow|TTBB|Lloyd Steinkamp
Over The Rainbow|TTBB|Rob Hopkins
Over The Rainbow|TTBB|Steven Armstrong
Over The Rainbow|TTBB|Unspecified
Over the Rainbow (SATB)|SATB|Dale Kynaston
Over The Rainbow (YWIH)|SSAA|Joni Bescos
Over The Rainbow [Interpolating 'I'm Always Chasing Rainbows'](Darin D|TTBB|Darin Drown
Over The Rainbow 2006|TTBB|Jon Nicholas
Over The Rainbow 2009|TTBB|Jon Nicholas
Over There|TTBB|Robert Curt
Overs (by Paul Simon)|SATB|Peter Eldridge (NY Voices)
Overture (This Is It)|TTBB|Unspecified
P.S. I Love You|TTBB|Robert Rund
P.S. I Love You|TTBB|Rod Alexander
Pack Up Your Troubles in Your Old Kit Bag|TTBB|Clay Hine
Pack Up Your Troubles/Long Way To Tipperary Medley|TTBB|Jack Baird
Paddlin' Madeline/Row, Row Row|SSAA|Nancy Bergman
Paint Your Wagon Medley|SSAA|June Dale
Paint Your Wagon Medley|TTBB|Dick Kneeland
Painting This Old Town Blue|SSAA|Unspecified
Pal of My Cradle Days|SSAA|Joni Bescos/Brian Beck
Pal Of My Cradle Days|SSAA|Lyle Pilcher
Paper Doll|TTBB|Lou Perry
Paper Moon|SSAA|Clay Hine
Paper Moon|TTBB|Clay Hine
Parade of the Wooden Soldiers|SSAA|Teresa Reed
Parade of the Wooden Soldiers|TTBB|Marty Israel
Pass the Apples Medley|TTBB|Jay Giallombardo
Pass the Apples Medley|TTBB|Unspecified
Pat-a-pan|TTBB|Katherine Davis
Patapan|SSAA|Kevin Keller
Patriotic Medley|SSAA|Jay Giallombardo
Peace I Leave with You|TTBB|Chris MacMartin
Peace on Earth/Little Drummer Boy|SSAA|Joe Liles
Peace On Earth/Little Drummer Boy|TTBB|Gil Dubray
Peace on Earth/Little Drummer Boy Medley|SSAA|Joe Liles
Peace on Earth/The Little Drummer Boy|SSAA|Joe Liles
Peel Me A Grape|SSAA|Lynnell Diamond
Peg O' My Heart|TTBB|Ed Waesche
Peggy Sue|TTBB|Dale Hanson
Pennies From Heaven|SSAA|Steve Shannon
Perfidia|TTBB|Greg Volk
Perhaps Love|SSAA|Tedda Lippincott
Peter Pan Medley|TTBB|Steve Tramack
Peter Pan Medley|TTBB|Tom Gentry
Phantom / Music Of The Night|TTBB|Joe Spiecker
Phantom Medley|SSAA|David Wright
Pick A Little-Talk A Little/Goodnight Ladies(Walter La|SATB|Walter Latzko
Pick A Little, Talk A Little / Good Night Ladies|TTBB|Walter Latzko
Pick Yourself Up|SSAA|David Harrington
Pick Yourself Up|TTBB|David Harrington
Picture In A Frame|TTBB|Jordan Johnson
Pirate Medley|TTBB|Greg Volk
Pirate Medley|TTBB|Roger Payne
Pity Party|SSAA|Sharon Holmes
Play A Simple Melody|SATB|Joe Liles
Play A Simple Melody|TTBB|Joe Liles
Play A Simple Melody|TTBB|Russ Foris
Playing the Clown|SSAA|Joey Minshall
Please Come Home For Christmas|TTBB|Jon Nicholas
Please Come Home For Christmas|TTBB|Steve Tramack
Please Don't Talk About Me|SSAA|Floyd Connett
Please Don't Talk About Me|SSAA|Joni Bescos
Please Don't Talk About Me|SSAA|Nancy Bergman
Please Don't Talk About Me When I'm Gone|SSAA|Ozzie Westley
Please Don't Talk About Me When I'm Gone|TTBB|Ed Waesche
Please Don'T Talk About Me When I'M Gone|SSAA|Nancy Bergman
Please, Mr. Columbus|TTBB|David Wallace
Please, Mr. Columbus|TTBB|Don Gray, Jack Baird and Dave Wallace
Pokemon|TTBB|Steve Wolf
Polka Dots And Moonbeams|TTBB|John Bober
Polka Medley|TTBB|Russ Foris
Polkadots And Moonbeams|TTBB|Steven Armstrong
Polkadots And Moonbeams (version 2)|TTBB|Steven Armstrong
Poor Papa|SSAA|Dot Calvin
Pop, Pop, Poppin' Popcorn|SSAA|Avis Fellows
Popular|SSAA|Steve Tramack
Porgy And Bess Medley|TTBB|Walter Latzko
Portrait Of My Love|SSAA|Larry Wright
Powder Your Face With Sunshine|TTBB|Roy Keys
Powder Your Face With Sunshine Medley|SSAA|Nancy Bergman
Powder Your Face With Sunshine/Smile Medley|SSAA|Nancy Bergman
Praise The Lord And Pass The Ammunition|TTBB|Merle Savage
Prayer of the Children|SSAA|Joe Liles
Prayer of the Children|TTBB|Andrea Klouse
Prayer Of The Children|SATB|Andrea S. Klouse
Prayer Of The Children (TTBB)|TTBB|Kurt Bestor / Andrea Klouse
Precious Lord, Take My Hand|TTBB|Buzz Haeger
Precious Lord, Take My Hand|TTBB|Dan Tice
Precious Lord, Take My Hand|TTBB|Jon Nicholas
