Song Title|Voicing|Arranger
If You Could Read My Mind|SSAA|Judy Vidal
If You Could See Her|TTBB|Richard Curtis
If You Do What You Do|TTBB|Bob Benson
If You Don't Want My Love|SSAA|Lauren Kahn
If You Feel Like Singing|TTBB|Joan Smith
If You Go|SATB|Kirk Young
If You Go Away|SATB|Kevin Keller
If You Go Away|SSAA|Kevin Keller
If You Go Away|TTBB|David Wright
If You Go Away|TTBB|Kevin Keller
If You Go Away (Ne Me Quitte Pas)|TTBB|David Wright
If You Had All the World and It's Gold|SSAA|Joni Bescos
If You Had All The World And It's Gold|TTBB|Unknown
If You Had All The World And Its Gold|SSAA|Jay Giallombardo
If You Had All The World And Its Gold|TTBB|Barbershop Harmony Society
If You Had All The World And Its Gold|TTBB|Burt Szabo
If You Had All The World And Its Gold|TTBB|Jack Baird
If You Had All The World And Its Gold|TTBB|Marilyn Penketh
If You Had All The World And Its Gold|TTBB|SPEBSQSA
If You Knew Susie|SSAA|Nancy Bergman
If You Knew Susie|TTBB|SPEBSQSA
If You Knew Susie|TTBB|the Barbershop Harmony Society
If You Knew Susie / Say Mister Medley|TTBB|Rob Hopkins
If You Leave Me Now|SATB|Deke Sharon
If You Leave Me Now|SSAA|David Wright
If You Leave Me Now|TTBB|Anders Lindqvist
If You Leave Me, I'll Never Cry|TTBB|Dennis Burnett
If You Love Me|SSAA|Nancy Bergman
If You Love Me (Really Love Me)|TTBB|Renee Craig
If You Love Me Really Love Me|SSAA|Nancy Bergman
If You Love Me, Really Love Me|SSAA|David Wright
If You Love Me, Really Love Me|SSAA|Nancy Bergman
If You Love Me, Really Love Me|SSAA|Renee Craig
If You Love Me, Really Love Me|TTBB|David Wright
If You Love Me, Really Love Me|TTBB|Nancy Bergman
If You Love Somebody Set Them Free|SATB|Deke Sharon
If You Saw All That I Saw In Arkansas|TTBB|Louis Perry
IF YOU SEE JOHNNY|SSAA|Nancy Bergman
If You See Johnny (Sally)|SSAA|Nancy Bergman
If You See Sally|TTBB|Al Baker
If You Talk In Your Sleep,Don't Mention My Name|TTBB|Jack Baird
If You Want The Rainbow|SSAA|Asuka Ichikawa
If You Want the Rainbow/April Showers|SSAA|Jay Giallombardo
If You Want the Rainbow/April Showers|TTBB|Jay Giallombardo
If You Were Gay|TTBB|Thomas Degan
If You Were Only Mine|TTBB|Tony Nasto
If You Were The Only Girl In The World|SSAA|Ed Waesche
If You Were The Only Girl In The World|SSAA|Walter Latzko
If You Were The Only Girl In The World|TTBB|Douglas Smith
If You Were The Only Girl In The World|TTBB|Ed Waesche
If You Were The Only Girl In The World|TTBB|Jim Shubert
If You Were The Only Girl In The World|TTBB|Mel Knight
If You Were The Only Girl In The World|TTBB|Walter Latzko
If You're Crazy About The Women|TTBB|Don Gray
If You're Crazy About The Women|TTBB|J Rae Jamieson
If You're Gonna Play In Texas, You Gotta Have A Fiddle In The Band|SSAA|Tedda Lippincott
If You're Not the One|SSAA|Liz Garnett
If You're Out There|SATB|Deke Sharon
If You've Got The Money|TTBB|Aaron Dale
If You've Only Got A Moustache|TTBB|Tom Gentry
Imagination|SSAA|Jay Giallombardo
Imagination|TTBB|Herman Zimmerman
Imagination|TTBB|Jay Giallombardo
Imagination|TTBB|Lou Perry
Imagine|SATB|Deke Sharon
Imagine|SSAA|Chris Arnold
Imagine|SSAA|Deke Sharon
Imagine|SSAA|Joey Minshall
Imagine|SSAA|Larry Wright
Imagine|SSAA|Lynnell Diamond
Imagine|SSAA|Marge Bailey
Imagine|TTBB|Chris Arnold
Imagine|TTBB|Steve Delehanty
Imagine|TTBB|Wendy Hofmann
Imagine (YWIH)|SSAA|Marge Bailey
Imagine That|SATB|Mark Stevens
Imagine That|TTBB|Mike Tipton
Immanuel|TTBB|Kevin Keller
Immortals|SATB|Deke Sharon
Impossible|TTBB|Liz Garnett
Impossible Dream|SSAA|Jay Giallombardo
Impossible Medley|TTBB|Rob Hopkins, Steven Armstrong
Impossible Year|SATB|Nicholas Wright
Impossible Year|TTBB|Simon Arnott
In A Boat For Two|TTBB|Paul Santino
In a Box on a Shelf|SSAA|Kay Bromert
In A Little Red Barn|TTBB|Jerry Tracey
In A Little Red Barn|TTBB|John Mulkin
In A Little Red Barn (On A Farm Down In Indiana)|TTBB|Joel Guyer
In A Mellow Tone|SSAA|Larry Wright
In A Mellow Tone|TTBB|Larry Wright
In A Sentimental Mood|TTBB|Joe Grimme
In A Shanty In Old Shanty Town|SSAA|Renee Craig
In A Shanty In Old Shanty Town|TTBB|Graham Lawrence
In A Shanty In Old Shanty Town|TTBB|Harry Swenson
In A Shanty In Old Shanty Town|TTBB|James Moore
In A Shanty In Old Shanty Town|TTBB|Mort Burt
In A Shanty In Old Shanty Town|TTBB|Purcell Stybr
In A Shanty In Old Shanty Town|TTBB|Shirley Maney
In A Shanty In Old Shanty Town|TTBB|Walter Latzko
In a Very Unusual Way|TTBB|Adam Scott
In A World Like This|TTBB|Simon Arnott
In An Old Barbershop Chair|TTBB|Joe Liles
In Apple Blossom Time|TTBB|Dick Johnson
In Between Ox & Donkey Gray|SSAA|Diane Clark
In Flander's Fields|TTBB|Adam Scott
In Flander's Fields|TTBB|Douglas Smith
In Heaven's Eyes|SSAA|Carolyn Schmidt
In Heavens Eyes|SSAA|Carolyn Schmidt
In His Eyes|SSAA|Adam Bock
In His Eyes|SSAA|Michael Gellert
In His Eyes|TTBB|Greg Volk
In Louisiana|SSAA|Jo Lund
In Moments Like These|TTBB|Derric Johnson
In My Album of Memories|SSAA|Tom Gentry
In My Album of Memories|TTBB|Tom Gentry
In My Daughter's Eyes|SSAA|Carole Prietto
In My Daughter's Eyes|SSAA|Dan Naumann
In My Daughter's Eyes|SSAA|Lynnell Diamond
In My Daughter's Eyes|SSAA|Melody Hine
In My Daughter's Eyes|SSAA|Tedda Lippincott
In My Daughter's Eyes|TTBB|Clay Hine
In My Daughter's Eyes|TTBB|Eric Ruthenberg
In My Daughter'S Eyes (W Solo)|SSAA|Lynnell Diamond
In My Dreams|SATB|Don Staffin
In My Dreams|TTBB|Don Staffin
In My Harem|TTBB|Dennis Driscoll
In My Life|SATB|Tom Gentry
In My Life|SSAA|Carolyn Schmidt
In My Life|SSAA|Jim Arns
In My Life|SSAA|Melody Hine
In My Life|SSAA|Tom Gentry
In My Life|TTBB|Steven Armstrong
In My Life|TTBB|Tom Gentry
In My Life (YWIH)|SSAA|Carolyn Schmidt
In My Merry Oldsmobile|SSAA|Unspecified
In My Merry Oldsmobile|TTBB|Burt Szabo
In My Room|SSAA|Jonathan Wikeley
In My Room|SSAA|Karen McCarville
In My Room|SSAA|Tom Gentry
In My Room|TTBB|Aaron Dale
In My Room|TTBB|Steve Tramack
In My Room|TTBB|Todd Troutman
In My Room|TTBB|Tom Gentry
In Our Day|SSAA|Cris Conerty
In Summer|TTBB|Aaron Dale
In Summer|TTBB|Matt Astle
In Summer|TTBB|Wayne Grimmer
In That Great Gettin' Up Mornin'|TTBB|Walter Latzko
In The Air Tonight|TTBB|Mark Stevens
In The Arms Of Love|SSAA|Jay Giallombardo
In The Arms Of Love|TTBB|Earl Moon
In The Arms Of Love|TTBB|Walter Latzko
In The Bleak Mid-Winter|TTBB|Joseph Jennings
In the Bleak Midwinter|SSAA|Joe Liles
In The Bleak Midwinter|SATB|Simon Lubkowski
In The Bleak Midwinter|SSAA|Carolyn Johnson
In The Bleak Midwinter|SSAA|June Berg
In The Bleak Midwinter|TTBB|Jack Bridges
In The Bleak Midwinter|TTBB|Jon Nicholas
In The Bleak Midwinter|TTBB|Marilyn Penketh
In The Bleak Midwinter|TTBB|Nick Bryant
In The Blood|TTBB|David Wright
In The Blood|TTBB|Gary Thiel
In The Chapel In the Moonlight|SSAA|Tedda Lippincott
In The City Of God Knows Where|TTBB|Burt Szabo
In the City of God-Knows-Where|SSAA|Burt Szabo
In The City Where Nobody Cares|TTBB|Burt Szabo
In The Cool Cool Cool Of The Evening|SSAA|Susan Kegley
In The Cool Cool Cool Of The Evening|TTBB|Jack Schievelbein
In The Cool Cool Cool Of The Evening|TTBB|Jim Dodge
In The Cool Cool Cool Of The Evening|TTBB|Jim Shubert
In The Cool Cool Cool Of The Evening|TTBB|Kohl Kitzmiller
In the Cool, Cool, Cool of the Evening|TTBB|Jim Dodge
In The Cool, Cool, Cool Of The Evening|TTBB|Don Gray
In The Cool, Cool, Cool Of The Evening|TTBB|Gene Cokeroft
In The Evening By The Moonlight|TTBB|Jim West
In The Evening By The Moonlight|TTBB|Tom Gentry
In the First Light|SSAA|Sheryl Neal
In the First Light|TTBB|Bob Kauflin
In the First Light|TTBB|Sheryl Neal
In the Garden|TTBB|Joe Johnson
In The Garden|SSAA|Diane Clark
In The Garden|SSAA|Jo Lund
In The Garden|SSAA|Joe Liles
In The Garden|SSAA|Tedda Lippincott
In The Garden|SSAA|Vicki Uhr
In The Garden|TTBB|Jason Graham
In The Garden|TTBB|Joe Liles
In The Garden|TTBB|Roy Keys
In The Ghetto|SATB|Deke Sharon
In the Good Old Summer Time|TTBB|Barbershop Harmony Society
In the Good Old Summer Time|TTBB|SPEBSQSA
In the Good Old Summertime|SSAA|Joe Liles
In The Good Old Summertime|SSAA|Jan-Ake Westin
In The Good Old Summertime|SSAA|Jay Giallombardo
In The Good Old Summertime|SSAA|Nancy Bergman
In The Good Old Summertime|TTBB|Jay Giallombardo
In The Good Old Summertime|TTBB|Jim West
In The Good Old Summertime|TTBB|Joe Liles
In The Good Old Summertime|TTBB|SPEBSQSA
In The Good Old Summertime|TTBB|Toban Dvoretsky
In The Good Old Summertime|TTBB|Walter Latzko
In The Heart Of A Fool|TTBB|Burt Szabo
In The Heart Of An Irish Rose|TTBB|Burt Szabo
In The Heart Of The City That Has No Heart|TTBB|Jack Baird
In The Heart Of The City That Has No Heart|TTBB|Louis Perry
In The Heart Of The City That Has No Heart|TTBB|Tom Gentry
In the Hills of Shiloh|TTBB|Jay Giallombardo
In the Hollow of Thy Hand|TTBB|Aaron Dale
In The Land Of Beginning Again|TTBB|Burt Szabo
In The Land Of Wedding Bells|TTBB|William Fisher
In The Land Where The Shamrock Grows|TTBB|Louis Perry
In The Light|TTBB|Deke Sharon
In The Light Of Tomorrow|SATB|Richard Curtis
In The Little Red School House|TTBB|Burt Szabo
In the Little Red Schoolhouse|SSAA|Fred King/Ronaleen Gapetz
In The Little Red Schoolhouse|SSAA|Ronaleen Gapetz
In The Little Red Schoolhouse|TTBB|Burt Szabo
In The Little Red Schoolhouse|TTBB|Ed Waesche
In The Market For A Miracle|TTBB|Greg Mallett
In the Mood|SSAA|Steve Jamison
In The Mood|SATB|Alexander Ronneburg
In The Mood|SSAA|Melody Hine
In The Mood|SSAA|Renee Craig
In The Mood|TTBB|Dallas Town North
In The Mood|TTBB|Mark Goodney
In The Mood|TTBB|Walter Latzko
In The Name of Love|SATB|Nicholas Wright
In The Rain|SATB|Rasmus Krigström
In The Shade Of The Old Apple Tree|TTBB|Burt Szabo
In The Shade Of The Old Apple Tree|TTBB|Jack Baird
In The Shade Of The Old Apple Tree|TTBB|Mo Rector
In The Shade Of The Old Apple Tree|TTBB|Tom Gentry
In The Still Of The Night|SATB|Deke Sharon
In The Still Of The Night|SATB|Tom Gentry
In The Still Of The Night|SSAA|Karen McCarville
In The Still Of The Night|SSAA|Larry Wright
In The Still Of The Night|SSAA|Tom Gentry
In The Still Of The Night|TTBB|Larry Wright
In The Still Of The Night|TTBB|Tom Gentry
In The Still Of The Night|TTBB|Unspecified
In the Still of the Nite|SATB|Tom Gentry
In the Still of the Nite|SSAA|Tom Gentry
In the Still of the Nite|TTBB|Tom Gentry
In The Sweet Long Ago|SSAA|Walter Latzko
In The Wee Small Hours / Always|TTBB|Walter Latzko
In the Wee Small Hours of the Morning|SSAA|Clay Hine
In the Wee Small Hours of the Morning|SSAA|Tedda Lippincott
In the Wee Small Hours of the Morning|TTBB|Adam Reimnitz
In the Wee Small Hours of the Morning|TTBB|Walter Latzko, Frank Salter, Paul Davies, Bob Walker, John Grant
In The Wee Small Hours Of The Morning|SSAA|Jim Arns
In The Wee Small Hours Of The Morning|TTBB|Adam Scott
In The Wee Small Hours Of The Morning|TTBB|Jimbob Kahlke
In The Wee Small Hours Of The Morning|TTBB|Kevin Keller
In The Wee Small Hours Of The Morning|TTBB|Walter Latzko
In This Heart|SSAA|Kevin Keller
In This Life|SSAA|Dave Briner
In This Life|TTBB|Mark Stevens
In This Life|TTBB|Matt Astle
In This Very Room|SSAA|Kay Bromert
In This Very Room|TTBB|Greg Volk
In Your Eyes|SATB|Deke Sharon
In Your Eyes|SATB|Larry Wright
In Your Eyes|SATB|Nicholas Wright
In Your Eyes|SSAA|Larry Wright
In Your Eyes|TTBB|Larry Wright
Inch Worm|SSAA|Patsee Parker
Inch Worm|TTBB|Dick Stuart
Inch Worm|TTBB|Jon Nicholas
Incomplete|TTBB|Deke Sharon
Incredibles 2 Theme Songs Medley|TTBB|Deke Sharon
Indian Love Call|TTBB|Archie Steen
Indian Love Call|TTBB|Manoj Padki
Indiana|SSAA|Dot Calvin
Indiana|TTBB|Don Gray
Indiana|TTBB|Ed Waesche
Indiana|TTBB|Jack Baird
Indiana|TTBB|Jon Nicholas
Indiana|TTBB|Sherry Brown
Indiana (Back Home Again In Indiana)|TTBB|Sherry Brown
Indiana [Back Home Again]|TTBB|Sherry Brown
Indiana / Banks Of The Wabash Medley|TTBB|Scott Kitzmiller
Indiana Christmas|SSAA|Joyce Stanbery
Indiana Medley|SSAA|Jim Arns
Infant Holy, Infant Lowly|TTBB|Burt Szabo
Infant Joy|SATB|David Avshalomov
Infant Sorrow|SATB|David Avshalomov
Infomercials|TTBB|Andy Wolf
Inka Dinka Doo|TTBB|Lloyd Steinkamp
Inside Out|SATB|Deke Sharon
Insomnia|SSAA|Carolyn Johnson
Instrument of Peace|SSAA|Tom Gentry
Instrument of Peace|TTBB|Tom Gentry
Intermission|SSAA|Avis Fellows
International Medley|TTBB|Roger Payne
Into My Arms|SSAA|Hannah Braham
Into My Arms|TTBB|Luke Stevenson
Into The Fire|TTBB|Aaron Dale
Into The Fire|TTBB|Steve Tramack
Into the Unknown|SATB|David Wright
Into the Unknown|SATB|Deke Sharon
Into the Unknown|SATB|Deke Sharon & David Wright
Into the Unknown|SATB|Nicholas Wright
Into the Unknown|SSAA|David Wright
Into the Unknown|SSAA|Deke Sharon
Into the Unknown|SSAA|Deke Sharon & David Wright
Into the Unknown|TTBB|Adam Scott
Into the Unknown|TTBB|David Wright
Into the Unknown|TTBB|Deke Sharon
Into the Unknown|TTBB|Deke Sharon & David Wright
Into the Unknown|TTBB|Nicholas Wright
Into the Unknown|TTBB|Simon Arnott
Invocation|TTBB|Brent Graham
Invocation|TTBB|Claudia Bigler
Iowa|TTBB|Don Fraser
Iowa|TTBB|Unspecified
Iowa Stubborn|TTBB|Walter Latzko
Ireland Must Be Heaven|SSAA|Larry Wright
Ireland Must Be Heaven|TTBB|Dennis Driscoll
Ireland Must Be Heaven|TTBB|Ed Waesche
Ireland Must Be Heaven|TTBB|Jim Stenson
Ireland Must Be Heaven|TTBB|Larry Wright
Ireland Must Be Heaven|TTBB|Paul Bowman
Ireland, My Ireland|TTBB|Burt Szabo
Irelands Loss Was Heavens Gain|SSAA|Norma Holzmeier
Irene|TTBB|Tom Gentry
Irgendwo Auf Der Welt|TTBB|Kohl Kitzmiller
Iridescent|TTBB|Deke Sharon
Irish Blessing|SATB|Don Gray
Irish Blessing|SSAA|Don Gray
Irish Blessing|SSAA|Greg Backwell
Irish Blessing|SSAA|Jay Giallombardo
Irish Blessing|SSAA|Jean McFadyen
Irish Blessing|SSAA|Paul Grimm
Irish Blessing|SSAA|Sylvia Alsbury
Irish Blessing|TTBB|Dennis Driscoll
Irish Blessing|TTBB|Don Gray
Irish Blessing|TTBB|Mel Knight
Irish Farewell|SSAA|Norma Holzmeier
Irish Lullabye|SSAA|Nancy Bergman
Irish Medley|SSAA|Jay Giallombardo
Irish Medley|SSAA|Larry Wright
Irish Medley|SSAA|Nancy Bergman
Irish Medley|TTBB|Jay Giallombardo
Irish Medley|TTBB|Larry Wright
Irish Medley (Harrigan / Toora Loora Loora)|SSAA|Nancy Bergman
Irish Montage|SSAA|Jay Giallombardo
Irish Montage|TTBB|Jay Giallombardo
Irish Songs Give Me A Pain (Parody)|SSAA|Marie Johnson
Is It Nothing To You?|TTBB|James Koerts
Is It True What They Say About Dixie?|SSAA|Nancy Bergman
Is She Really Going Out With Him|SATB|Nicholas Wright
Is Somebody Singing|TTBB|Chris Arnold
Is This Just Another Song|SSAA|Robert Disney
Is This Just Another Song|TTBB|Robert Disney
Is This Just Another Song?|TTBB|Bob Disney
Is You Is Or Is You Ain't (Ma Baby)|SSAA|Jean McFadyen
Is You Is Or Is You Ain't (Ma Baby)|TTBB|Ian Crane
Is You Is Or Is You Ain't (Ma Baby)?|TTBB|Greg Volk
Is You Is Or Is You Ain't My Baby|SSAA|Clay Hine
Is You Is Or Is You Ain't My Baby|TTBB|Louis Jordan
IS YOU IS OR IS YOU AIN'T MY BABY|SSAA|Lynnell Diamond
Island Life|SATB|Joe Mannherz
Island of Dreams|SATB|Tom Gentry
Island of Dreams|SSAA|Tom Gentry
Island of Dreams|TTBB|Tom Gentry
Islands In The Stream|TTBB|Deke Sharon
Isle of Innisfree|TTBB|Jeremey Johnson
Isn't It A Pity|TTBB|Ed Waesche
Isn't It A Pity|TTBB|Joe Mannherz
Isn't It Romantic|SATB|Sam Hubbard
Isn't It Romantic|SSAA|Joan D 'Agostino
Isn't It Romantic|TTBB|Walter Latzko
Isn't She Lovely|SATB|Adam Scott
Isn't She Lovely|TTBB|John Brockman
Isn't She Lovely|TTBB|Mike Menefee
Isn't That Just Like Love?|SATB|Dan Wessler
Isn't This A Lovely Day|SSAA|Nancy Bergman
Isn't This A Lovely Day|TTBB|Jim Shubert
Isn't This A Lovely Day To Be Caught In The Rain|SSAA|Sonny Steffan
Isn't This A Lovely Day To Be Caught In The Rain|TTBB|Luke Stevenson
Isn't This A Lovely Day To Be Caught In The Rain|TTBB|Soren Detlefsen
It Ain't Necessarily So|SSAA|David Wright
It Ain't What You Do|TTBB|Patrick McAlexander
It All Belongs To Me|TTBB|Sherry Brown
It All Depends On You|SSAA|Tedda Lippincott
It All Depends On You|TTBB|Ed Waesche
It All Depends On You|TTBB|John Hohl
It All Depends On You|TTBB|Steve Hardy
It All Depends On You|TTBB|Walter Latzko
It Came Upon A Midnight Clear|SATB|David Harrington
It Came Upon A Midnight Clear|SATB|Derric Johnson
It Came Upon A Midnight Clear|SSAA|Floyd Connett
It Came Upon A Midnight Clear|SSAA|Jay Giallombardo
It Came Upon A Midnight Clear|SSAA|Jim Clancy
It Came Upon A Midnight Clear|TTBB|Burt Szabo
It Came Upon A Midnight Clear|TTBB|David Harrington
It Came Upon A Midnight Clear|TTBB|Gabriel Lawson
It Came Upon A Midnight Clear|TTBB|Jay Giallombardo
It Came Upon A Midnight Clear|TTBB|Jim Clancy
It Came Upon A Midnight Clear / O Come All Ye Faithful Medley|SSAA|Carolyn Johnson
It Came Upon A Midnight Clear / Silent Night Medley|TTBB|Earl Moon
It Came Upon A Midnight Clear/Silent Night Medley|TTBB|Jim Clancy
It Came Upon A Midnight Clear/Silent Night Medley(Jim Cl|TTBB|Jim Clancy
It Can't Be Wrong|SSAA|Sonny Steffan
It Could Happen To You|SATB|Gene Cokeroft
It Could Happen To You|SSAA|Dede Nibler
It Could Happen To You|SSAA|Gene Cokeroft
It Could Happen To You|TTBB|Dennis Driscoll
It Could Happen To You|TTBB|Gene Cokeroft
It Could Happen To You|TTBB|Joe Johnson
It Could Happen To You|TTBB|Scott Kitzmiller
It Could Happen To You|TTBB|Steven Armstrong
It Could Happen To You|TTBB|Walter Latzko
It Doesn't Matter Anymore|TTBB|Hilary Allen
It Don't Have to Change|SATB|Nicholas Wright
It Don't Mean a Thing|SSAA|Bev Sellers
It Don't Mean A Thing|SATB|Deke Sharon
It Don't Mean A Thing|SSAA|Lorraine Rochefort
It Don't Mean A Thing|SSAA|Steve Tramack
It Don't Mean A Thing|TTBB|Deke Sharon
It Don't Mean A Thing|TTBB|Mark Goodney
It Don't Mean A Thing|TTBB|Steve Delehanty
It Don't Mean A Thing (If It Ain't Got That Swing)|TTBB|Dan Mulligan
It Don't Mean A Thing / Sing, Sing, Sing|TTBB|Walter Latzko
It Don't Mean A Thing/Classical Music Parody|TTBB|Jay Giallombardo
It Don't Mean A Thing/Sing Sing Sing|SSAA|Bev Sellers
It Feels Good When You Sing a Song|TTBB|Jackson Pinder
It Feels Like Christmas|SSAA|Debbie Keretz
It Feels Like Christmas|TTBB|Matt Astle
It Feels Like Home|SSAA|Mark Burnip
It Feels Like Home|SSAA|Nancy Shumard
It Feels Like Home|TTBB|Mark Burnip
It Gets You Right Here|SSAA|Nancy Bergman
It Gets You Right Here|TTBB|Nancy Bergman
It Gets You Right Here!|SSAA|Nancy Bergman
It Had to Be You|SSAA|Nancy Bergman
It Had to Be You|TTBB|Steve Armstrong
It Had To Be You|SATB|Barbershop Harmony Society
It Had To Be You|SATB|Steve Tramack
It Had To Be You|SSAA|Barbershop Harmony Society
It Had To Be You|SSAA|Carolyn Schmidt
It Had To Be You|SSAA|Connie Kash
It Had To Be You|SSAA|Debbie Keretz
It Had To Be You|SSAA|Dennis Malone
It Had To Be You|SSAA|Eugene Lefkowitz
It Had To Be You|SSAA|Fred King
It Had To Be You|SSAA|Jo Lund
It Had To Be You|SSAA|Joni Bescos
It Had To Be You|SSAA|Kevin Keller
It Had To Be You|SSAA|Suzy Lobaugh
It Had To Be You|SSAA|Suzy Lobaugh, Greg Williams
It Had To Be You|SSAA|Tedda Lippincott
It Had To Be You|TTBB|Barbershop Harmony Society
It Had To Be You|TTBB|Bruce Evans
It Had To Be You|TTBB|Dennis Driscoll
It Had To Be You|TTBB|Don Gray
It Had To Be You|TTBB|Earl Moon
It Had To Be You|TTBB|Earl Moon / Ed Waesche
It Had To Be You|TTBB|Ed Hinkley
It Had To Be You|TTBB|Ed Waesche
It Had To Be You|TTBB|Greg Volk
It Had To Be You|TTBB|Harry Swenson
It Had To Be You|TTBB|Joe Mannherz
It Had To Be You|TTBB|Kevin Keller
It Had To Be You|TTBB|Steve Jamison
It Had To Be You|TTBB|Steven Armstrong
It Had To Be You|TTBB|Walter Latzko
IT HAD TO BE YOU - SSAA|SSAA|Carolyn Schmidt
It Had to Be You/Nevertheless|SSAA|Nancy Bergman
It Happened In Monterey|TTBB|John Brockman
It Happened In Monterrey|TTBB|John Brockman
It Hurt So Bad|TTBB|Kyle Snook
It Is No Secret|TTBB|R. Ellwanger
It Is No Secret|TTBB|R. J. Margison
It Is Well With My Soul|SATB|Tamra Perez
It Is Well With My Soul|SATB|Tom Gentry
It Is Well With My Soul|SSAA|David Harrington
It Is Well With My Soul|SSAA|Joe Liles
It Is Well With My Soul|SSAA|Larry Wright
It Is Well With My Soul|SSAA|Takako Fuke
It Is Well With My Soul|TTBB|Adam Scott
It Is Well With My Soul|TTBB|Bradford Taylor
It Is Well With My Soul|TTBB|Burt Szabo
It Is Well With My Soul|TTBB|Dan Tice
It Is Well With My Soul|TTBB|David Harrington
It Is Well With My Soul|TTBB|David Zimmerman
It Is Well With My Soul|TTBB|Derric Johnson
It Is Well With My Soul|TTBB|Jim Clancy
It Is Well With My Soul|TTBB|Joe Liles
It Is Well With My Soul|TTBB|Larry Wright
It Is Well With My Soul|TTBB|Paul Jorg
It Is Well With My Soul|TTBB|R. Vaughan
It Is Well With My Soul|TTBB|Tom Gentry
It Looks Like Rain In Cherry Blossom Lane|SSAA|Jean Kane
It Looks Like Rain In Cherry Blossom Lane|TTBB|Sherry Brown
It Might As Well Be Spring|SSAA|David Briner
It Might As Well Be Spring|SSAA|Jo Lund
It Might As Well Be Spring|SSAA|Kay Bromert
It Must Be Love|SSAA|Liz Garnett
It Must Be Love|TTBB|Liz Garnett
